"","Estado","Municipio","Colonia","id"
"83","PUEBLA","XICOTEPEC","LOS TEZONTLES","PU.XI.LT"
"84","PUEBLA","HONEY","LA MAGDALENA","PU.HO.LM"
"85","PUEBLA","JALPAN","EJIDO MUNIXKAN","PU.JA.EE"
"86","PUEBLA","TLACUILOTEPEC","EL RINCON","PU.TL.ER"
"87","PUEBLA","TLACUILOTEPEC","EL ZACATAL","PU.TL.EZ"
"88","PUEBLA","PAHUATLAN","TLALCRUZ DE LIBRES","PU.PA.TT"
"89","PUEBLA","JALPAN","GRANO DE ORO","PU.JA.GG"
"90","PUEBLA","TLACUILOTEPEC","CUAUTEPEC","PU.TL.CC"
"91","PUEBLA","TLACUILOTEPEC","ITZATLAN","PU.TL.II"
"92","PUEBLA","JALPAN","ARROYO GRANDE","PU.JA.AA"
"93","PUEBLA","JALPAN","LOS PINOS","PU.JA.LL"
"94","PUEBLA","TLACUILOTEPEC","PAPALOCTIPAN","PU.TL.PP"
"95","PUEBLA","JALPAN","AMERICA","PU.JA.AM"
"96","PUEBLA","JALPAN","BENITO JUAREZ","PU.JA.BB"
"97","PUEBLA","JALPAN","AGUA LINDA","PU.JA.AG"
"98","PUEBLA","JALPAN","LA GLORIA","PU.JA.LO"
"99","PUEBLA","TLAXCO","ATLALPAN","PU.TL.AA"
"100","PUEBLA","TLAXCO","ACALMAN","PU.TL.AC"
"101","PUEBLA","TLAXCO","TLAXCO","PU.TL.TL"
"102","PUEBLA","TLAXCO","DAMNIFICADOS","PU.TL.DD"
"103","PUEBLA","NAUPAN","MEZTLA ARRIBA","PU.NA.MM"
"104","PUEBLA","PAHUATLAN","MIRADOR","PU.PA.MM"
"105","PUEBLA","PAHUATLAN","PARAISO","PU.PA.PP"
"106","PUEBLA","PAHUATLAN","TLATELOLCO","PU.PA.TL"
"107","PUEBLA","PAHUATLAN","XILEPA","PU.PA.XX"
"108","PUEBLA","PAHUATLAN","PLAN DE LA CRUZ","PU.PA.PL"
"109","PUEBLA","NAUPAN","CHACHAHUANTLA","PU.NA.CC"
"110","PUEBLA","NAUPAN","NAUPAN","PU.NA.NN"
"111","PUEBLA","PAHUATLAN","CHIPOTLA 1RA SECCION PARTE ALTA","PU.PA.CH"
"112","PUEBLA","NAUPAN","MEXTLA ABAJO","PU.NA.ME"
"113","PUEBLA","PAHUATLAN","SAN PABLITO","PU.PA.SP"
"114","PUEBLA","NAUPAN","ICZOTITLA","PU.NA.II"
"115","PUEBLA","NAUPAN","CUHEYATLA","PU.NA.CU"
"116","PUEBLA","VENUSTIANO CARRANZA","NUEVA EJIDAL EJIDO MARIA ANDREA","PU.VE.NN"
"117","PUEBLA","VENUSTIANO CARRANZA","VILLA LAZARO CARDENAS","PU.VE.VI"
"118","PUEBLA","VENUSTIANO CARRANZA","JALTOCAN","PU.VE.JJ"
"119","PUEBLA","VENUSTIANO CARRANZA","FOVISSSTE","PU.VE.FF"
"120","PUEBLA","VENUSTIANO CARRANZA","EL AJENJIBRE","PU.VE.EA"
"121","PUEBLA","XICOTEPEC","GILBERTO CAMACHO","PU.XI.GI"
"122","PUEBLA","NAUPAN","HUEYINAUPAN","PU.NA.HH"
"123","PUEBLA","TLAXCO","CUAXTLA","PU.TL.CU"
"124","PUEBLA","TLACUILOTEPEC","TLACUILOTEPEC","PU.TL.TA"
"125","PUEBLA","XICOTEPEC","TLAPEHUALA","PU.XI.TL"
"126","PUEBLA","XICOTEPEC","SAN AGUSTIN ATLIHUACAN","PU.XI.SA"
"127","PUEBLA","VENUSTIANO CARRANZA","VICENTE GUERRERO","PU.VE.VC"
"128","PUEBLA","TLACUILOTEPEC","SANTA MARIA","PU.TL.SM"
"129","PUEBLA","VENUSTIANO CARRANZA","ESTRELLA ROJA","PU.VE.EE"
"130","PUEBLA","VENUSTIANO CARRANZA","SAN BARTOLO DEL ESCOBAL","PU.VE.SB"
"131","PUEBLA","PAHUATLAN","ALMOLOYA","PU.PA.AL"
"132","PUEBLA","PAHUATLAN","QUETZALAPA","PU.PA.QQ"
"133","PUEBLA","VENUSTIANO CARRANZA","EL HUASTECO","PU.VE.EH"
"134","PUEBLA","PAHUATLAN","EL ARENAL","PU.PA.EA"
"135","PUEBLA","PAHUATLAN","XOLOTLA","PU.PA.XO"
"136","PUEBLA","PAHUATLAN","ATLA","PU.PA.AT"
"137","PUEBLA","PAHUATLAN","AGUA DE MACHETE","PU.PA.AG"
"138","PUEBLA","PAHUATLAN","DE LOS ROTARIOS","PU.PA.DE"
"139","PUEBLA","PAHUATLAN","CUAUNEUTLA DE LA PAZ","PU.PA.CU"
"140","PUEBLA","PAHUATLAN","CENTRO","PU.PA.CE"
"141","PUEBLA","PAHUATLAN","LOS TULIPANES","PU.PA.LL"
"142","PUEBLA","PANTEPEC","ACALMANCILLO","PU.PA.AC"
"143","PUEBLA","PANTEPEC","CANDELARIA","PU.PA.CA"
"144","PUEBLA","PANTEPEC","EJIDO DE NUEVO CARRIZAL","PU.PA.EI"
"145","PUEBLA","PANTEPEC","EL SOL","PU.PA.ES"
"146","PUEBLA","PANTEPEC","SAN PEDRO","PU.PA.SE"
"147","PUEBLA","PANTEPEC","MECAPALAPA","PU.PA.ME"
"148","PUEBLA","PANTEPEC","EL TERRERO","PU.PA.ER"
"149","PUEBLA","FRANCISCO Z. MENA","LA RAYA","PU.FR.LR"
"150","PUEBLA","PANTEPEC","EL POZO","PU.PA.EO"
"151","PUEBLA","FRANCISCO Z. MENA","METLALTOYUCA","PU.FR.MM"
"152","PUEBLA","PANTEPEC","MALINCHE","PU.PA.MA"
"153","PUEBLA","PANTEPEC","EL OTATE","PU.PA.EB"
"154","PUEBLA","PAHUATLAN","UNIDO","PU.PA.UU"
"155","PUEBLA","NAUPAN","TLAXPANALOYA","PU.NA.TT"
"156","PUEBLA","NAUPAN","TLAXITINCO","PU.NA.TL"
"157","PUEBLA","PANTEPEC","PROGRESO DE ALLENDE","PU.PA.PR"
"158","PUEBLA","PANTEPEC","POBRE","PU.PA.PO"
"159","PUEBLA","FRANCISCO Z. MENA","EL TECOMATE","PU.FR.ET"
"160","PUEBLA","PANTEPEC","NUEVO LIMONAR","PU.PA.NN"
"161","PUEBLA","PANTEPEC","EL CARRIZAL","PU.PA.EZ"
"162","PUEBLA","PANTEPEC","IGNACIO ZARAGOZA","PU.PA.II"
"163","PUEBLA","XICOTEPEC","LOS POBRES","PU.XI.LQ"
"164","PUEBLA","PAHUATLAN","CHIPOTLA 2DA SECCION PARTE BAJA","PU.PA.CI"
"165","PUEBLA","XICOTEPEC","TLAXCALANTONGO DE VENUSTIANO CARRANZA","PU.XI.TA"
"166","PUEBLA","PAHUATLAN","CHANCALCO","PU.PA.CN"
"167","PUEBLA","PANTEPEC","EJIDO CARRIZAL VIEJO","PU.PA.ED"
"168","PUEBLA","PANTEPEC","PALO DE AGUA","PU.PA.PA"
"169","PUEBLA","FRANCISCO Z. MENA","MOCTEZUMA","PU.FR.MO"
"170","PUEBLA","FRANCISCO Z. MENA","LA GUADALUPE","PU.FR.LG"
"171","PUEBLA","FRANCISCO Z. MENA","CERCO DE PIEDRA","PU.FR.CC"
"172","PUEBLA","FRANCISCO Z. MENA","VISTA HERMOSA","PU.FR.VV"
"173","PUEBLA","FRANCISCO Z. MENA","LA CRUZ","PU.FR.LC"
"174","PUEBLA","FRANCISCO Z. MENA","EL MIRADOR","PU.FR.EM"
"175","PUEBLA","FRANCISCO Z. MENA","EL NARANJAL","PU.FR.EN"
"176","PUEBLA","PAHUATLAN","PAHUATITLA","PU.PA.PH"
"177","PUEBLA","FRANCISCO Z. MENA","CERRO ALTAMIRANO","PU.FR.CE"
"178","PUEBLA","FRANCISCO Z. MENA","EL ENCINAL","PU.FR.EE"
"179","PUEBLA","FRANCISCO Z. MENA","DE LAS FLORES","PU.FR.DD"
"180","PUEBLA","FRANCISCO Z. MENA","HUITZILAC","PU.FR.HH"
"181","PUEBLA","FRANCISCO Z. MENA","EL COYOLITO","PU.FR.EC"
"182","PUEBLA","JALPAN","PIEDRAS NEGRAS","PU.JA.PP"
"183","PUEBLA","FRANCISCO Z. MENA","LAS BALSAS","PU.FR.LS"
"184","PUEBLA","JALPAN","NUEVO ZOQUIAPAN","PU.JA.NN"
"185","PUEBLA","FRANCISCO Z. MENA","LOS PLANES","PU.FR.LL"
"186","PUEBLA","FRANCISCO Z. MENA","PALMA REAL DE ADENTRO","PU.FR.PP"
"187","PUEBLA","FRANCISCO Z. MENA","PASO DEL ARROYO","PU.FR.PA"
"188","PUEBLA","FRANCISCO Z. MENA","LA MINA","PU.FR.LM"
"189","PUEBLA","HONEY","BARRIO EL CARRIZAL","PU.HO.BB"
"190","PUEBLA","HONEY","BARRIO TOTOMOXTLE","PU.HO.BA"
"191","PUEBLA","HONEY","CHILA DE JUAREZ","PU.HO.CC"
"192","PUEBLA","FRANCISCO Z. MENA","BENITO JUAREZ","PU.FR.BB"
"193","PUEBLA","JALPAN","VISTA HERMOSA","PU.JA.VV"
"194","PUEBLA","PANTEPEC","LAS FLORES","PU.PA.LS"
"195","PUEBLA","PANTEPEC","CUAUHTEMOC","PU.PA.CT"
"196","PUEBLA","PANTEPEC","28 DE ABRIL","PU.PA.2D"
"197","PUEBLA","PANTEPEC","EL MIRADOR","PU.PA.EM"
"198","PUEBLA","JALPAN","LA REFORMA","PU.JA.LR"
"199","PUEBLA","JALPAN","LA ESPERANZA","PU.JA.LE"
"200","PUEBLA","JALPAN","EJIDO JALPAN","PU.JA.EJ"
"201","PUEBLA","JALPAN","EL OTATE","PU.JA.EO"
"202","PUEBLA","JALPAN","JALPAN","PU.JA.JJ"
"203","PUEBLA","JALPAN","AQUILES CORDOBA MORAN","PU.JA.AQ"
"204","PUEBLA","JALPAN","APAPANTILLA","PU.JA.AP"
"205","PUEBLA","JALPAN","JESUS MANUEL CAMEL VALDEZ","PU.JA.JE"
"206","PUEBLA","JALPAN","EFIGENIO HERNANDEZ SANTILLAN","PU.JA.EF"
"207","PUEBLA","JALPAN","NUEVA","PU.JA.NU"
"208","PUEBLA","XICOTEPEC","CAMPO DE AVIACION","PU.XI.CA"
"209","PUEBLA","VENUSTIANO CARRANZA","SAN RAFAEL","PU.VE.SR"
"210","PUEBLA","VENUSTIANO CARRANZA","EL TEPOQUIEN","PU.VE.ET"
"211","PUEBLA","VENUSTIANO CARRANZA","CORONEL TITO HERNANDEZ","PU.VE.CC"
"212","PUEBLA","VENUSTIANO CARRANZA","AMPLIACION EL HUASTECO","PU.VE.AM"
"213","PUEBLA","VENUSTIANO CARRANZA","LOS MANGUITOS","PU.VE.LL"
"214","PUEBLA","XICOTEPEC","VILLAS DE SAN ANTONIO","PU.XI.VL"
"215","PUEBLA","XICOTEPEC","LA CHIVERIA","PU.XI.LV"
"216","PUEBLA","XICOTEPEC","SANTA CRUZ CHICA","PU.XI.SC"
"217","PUEBLA","XICOTEPEC","AHUAXINTITLA","PU.XI.AH"
"218","PUEBLA","XICOTEPEC","FRANCISCO VILLA O LOMA ALTA","PU.XI.FR"
"219","PUEBLA","XICOTEPEC","MORELOS","PU.XI.MO"
"220","PUEBLA","XICOTEPEC","SAN ANTONIO OCOPETATLAN","PU.XI.SN"
"221","PUEBLA","XICOTEPEC","VILLA DE LAS FLORES","PU.XI.VA"
"222","PUEBLA","XICOTEPEC","AGUA LINDA","PU.XI.AG"
"223","PUEBLA","VENUSTIANO CARRANZA","LA LIBERTAD","PU.VE.LI"
"224","PUEBLA","VENUSTIANO CARRANZA","NUEVO CABELLAL","PU.VE.NU"
"225","PUEBLA","VENUSTIANO CARRANZA","BOSQUES DE AGUA FRIA","PU.VE.BB"
"226","PUEBLA","VENUSTIANO CARRANZA","DR GONZALO BAUTISTA","PU.VE.DD"
"227","PUEBLA","VENUSTIANO CARRANZA","EL OJITE","PU.VE.EO"
"228","PUEBLA","VENUSTIANO CARRANZA","LOS LAURELES","PU.VE.LO"
"229","PUEBLA","VENUSTIANO CARRANZA","EL MIRADOR","PU.VE.EM"
"230","PUEBLA","VENUSTIANO CARRANZA","GENERAL IGNACIO ZARAGOZA","PU.VE.GG"
"231","PUEBLA","VENUSTIANO CARRANZA","TUMBADERO ESCOBAL","PU.VE.TT"
"232","PUEBLA","VENUSTIANO CARRANZA","SAN JOSE","PU.VE.SJ"
"233","PUEBLA","VENUSTIANO CARRANZA","EL CALVARIO","PU.VE.EC"
"234","PUEBLA","TLACUILOTEPEC","CANTARRANAS","PU.TL.CA"
"235","PUEBLA","TLACUILOTEPEC","SAN PEDRO PETLACOTLA","PU.TL.SP"
"236","PUEBLA","VENUSTIANO CARRANZA","SAN DIEGO","PU.VE.SD"
"237","PUEBLA","VENUSTIANO CARRANZA","MELQUIADES MORALES","PU.VE.MM"
"238","PUEBLA","VENUSTIANO CARRANZA","SANTA INES","PU.VE.SI"
"239","PUEBLA","XICOTEPEC","LAZARO CARDENAS O AMPLIACION MORELOS","PU.XI.LU"
"240","PUEBLA","VENUSTIANO CARRANZA","LAS PALMITAS","PU.VE.LS"
"241","PUEBLA","HONEY","MARIANO ACOLTZIN","PU.HO.MM"
"242","PUEBLA","XICOTEPEC","TIERRA NEGRA","PU.XI.TI"
"243","PUEBLA","FRANCISCO Z. MENA","LA PAHUA","PU.FR.LP"
"244","PUEBLA","XICOTEPEC","RANCHO VIEJO","PU.XI.RA"
"245","PUEBLA","XICOTEPEC","LA NORIA","PU.XI.LW"
"246","PUEBLA","XICOTEPEC","FOVISSSTE","PU.XI.FO"
"247","PUEBLA","XICOTEPEC","PLUTARCO ELIAS CALLES","PU.XI.PP"
"248","PUEBLA","HONEY","RICHARD HONEY","PU.HO.RR"
"249","PUEBLA","XICOTEPEC","LOMAS DEL OCOTZOTAL","PU.XI.LX"
"250","PUEBLA","HONEY","HONEY","PU.HO.HH"
"251","PUEBLA","HONEY","EL SABINAL","PU.HO.ES"
"252","PUEBLA","FRANCISCO Z. MENA","SALSIPUEDES","PU.FR.SS"
"253","PUEBLA","XICOTEPEC","MONTE GRANDE DE ZARAGOZA","PU.XI.MN"
"254","PUEBLA","PAHUATLAN","AGUA SALADA","PU.PA.AU"
"255","PUEBLA","FRANCISCO Z. MENA","LOS NARANJOS","PU.FR.LO"
"256","PUEBLA","HONEY","FERROCARRILERA","PU.HO.FF"
"257","PUEBLA","XICOTEPEC","DOS CAMINOS","PU.XI.DO"
"258","PUEBLA","XICOTEPEC","BOSQUES DEL PILAR","PU.XI.BO"
"259","PUEBLA","XICOTEPEC","SAN ISIDRO","PU.XI.SI"
"260","PUEBLA","HUAUCHINANGO","MICHUCA","PU.HU.MM"
"261","PUEBLA","HUAUCHINANGO","PATOLTECOYA","PU.HU.PP"
"262","PUEBLA","HUAUCHINANGO","TLACOMULCO","PU.HU.TT"
"263","PUEBLA","HUAUCHINANGO","BARRIO OTLICA","PU.HU.BB"
"264","PUEBLA","HUAUCHINANGO","BARRIO TEXILECO TLACHICHILCO","PU.HU.BA"
"265","PUEBLA","HUAUCHINANGO","EL DERRUMBE","PU.HU.ED"
"266","PUEBLA","HUAUCHINANGO","EL CERRITO","PU.HU.EC"
"267","PUEBLA","HUAUCHINANGO","CENTRO","PU.HU.CC"
"268","PUEBLA","HUAUCHINANGO","EL OCOTE","PU.HU.EO"
"269","PUEBLA","HUAUCHINANGO","BARRIO CUAPANCO","PU.HU.BR"
"270","PUEBLA","HUAUCHINANGO","BARRIO TLALCHICHILCO","PU.HU.BI"
"271","PUEBLA","HUAUCHINANGO","PRESIDENTE LAZARO CARDENAS","PU.HU.PR"
"272","PUEBLA","HUAUCHINANGO","LA HERRADURA","PU.HU.LH"
"273","PUEBLA","HUAUCHINANGO","SAN MIGUEL ACUAUTLA","PU.HU.SM"
"274","PUEBLA","HUAUCHINANGO","LA MESITA","PU.HU.LM"
"275","PUEBLA","HUAUCHINANGO","BARRIO TEXILECO","PU.HU.BO"
"276","PUEBLA","HUAUCHINANGO","EL GAMITO","PU.HU.EG"
"277","PUEBLA","HUAUCHINANGO","VENTA GRANDE","PU.HU.VV"
"278","PUEBLA","HUAUCHINANGO","JORGE OBISPO","PU.HU.JJ"
"279","PUEBLA","HUAUCHINANGO","PAPATLAZOLCO","PU.HU.PA"
"280","PUEBLA","HUAUCHINANGO","TEOPANCINGO","PU.HU.TE"
"281","PUEBLA","HUAUCHINANGO","AHUACATLAN","PU.HU.AA"
"282","PUEBLA","HERMENEGILDO GALEANA","EL PLAN","PU.HE.EP"
"283","PUEBLA","HUAUCHINANGO","VIMASI","PU.HU.VI"
"284","PUEBLA","HUAUCHINANGO","CUAUTLITA","PU.HU.CU"
"285","PUEBLA","HUAUCHINANGO","BICENTENARIO DE LA REVOLUCION","PU.HU.BC"
"286","PUEBLA","HUAUCHINANGO","LOS PINOS","PU.HU.LL"
"287","PUEBLA","HERMENEGILDO GALEANA","COYOY","PU.HE.CC"
"288","PUEBLA","HUAUCHINANGO","AGUA BLANCA","PU.HU.AG"
"289","PUEBLA","SAN FELIPE TEPATLAN","SAN MIGUEL JOJUPANGO","PU.SA.SM"
"290","PUEBLA","SAN FELIPE TEPATLAN","SAN FELIPE TEPATLAN","PU.SA.SF"
"291","PUEBLA","SAN FELIPE TEPATLAN","ALTICA","PU.SA.AA"
"292","PUEBLA","HUAUCHINANGO","SANTA DORA","PU.HU.SD"
"293","PUEBLA","HERMENEGILDO GALEANA","COYAY","PU.HE.CO"
"294","PUEBLA","HUAUCHINANGO","BELLAVISTA","PU.HU.BE"
"295","PUEBLA","HUAUCHINANGO","VISTA HERMOSA","PU.HU.VS"
"296","PUEBLA","HUAUCHINANGO","BARRIO SANANTONIO","PU.HU.BS"
"297","PUEBLA","HUAUCHINANGO","LOS CASTILLOS","PU.HU.LO"
"298","PUEBLA","ZIHUATEUTLA","AZCATLAN","PU.ZI.AA"
"299","PUEBLA","HUAUCHINANGO","INDEPENDENCIA","PU.HU.II"
"300","PUEBLA","HUAUCHINANGO","LA CUMBRE","PU.HU.LC"
"301","PUEBLA","HUAUCHINANGO","JUAN GALINDO","PU.HU.JU"
"302","PUEBLA","HUAUCHINANGO","RUIZ CORTINEZ","PU.HU.RR"
"303","PUEBLA","ZIHUATEUTLA","LA LAGUNA","PU.ZI.LL"
"304","PUEBLA","HUAUCHINANGO","DE TLATENCO","PU.HU.DD"
"305","PUEBLA","HUAUCHINANGO","TENANGO DE LAS FLORES","PU.HU.TN"
"306","PUEBLA","HUAUCHINANGO","DAMNIFICADOS","PU.HU.DA"
"307","PUEBLA","HUAUCHINANGO","LAS COLONIAS DE HIDALGO","PU.HU.LS"
"308","PUEBLA","HUAUCHINANGO","HUAUCHINANGO","PU.HU.HH"
"309","PUEBLA","HUAUCHINANGO","JUAREZ","PU.HU.JA"
"310","PUEBLA","HUAUCHINANGO","5 DE MAYO","PU.HU.5D"
"311","PUEBLA","HUAUCHINANGO","PEMEX","PU.HU.PE"
"312","PUEBLA","HUAUCHINANGO","SANTA CATARINA","PU.HU.SC"
"313","PUEBLA","HUAUCHINANGO","ALDEAS DEL BOSQUE","PU.HU.AL"
"314","PUEBLA","HUAUCHINANGO","LOMAS DE BELLA VISTA","PU.HU.LA"
"315","PUEBLA","HUAUCHINANGO","ANTONIO AMADOR QUINTERO","PU.HU.AN"
"316","PUEBLA","HUAUCHINANGO","MONTERREY","PU.HU.MO"
"317","PUEBLA","HUAUCHINANGO","BELLA VISTA","PU.HU.BL"
"318","PUEBLA","HUAUCHINANGO","LAS HORTALIZAS","PU.HU.LR"
"319","PUEBLA","HUAUCHINANGO","RIO CHIQUITO","PU.HU.RI"
"320","PUEBLA","HUAUCHINANGO","EL PARAISO","PU.HU.EP"
"321","PUEBLA","HUAUCHINANGO","LA PALPA","PU.HU.LP"
"322","PUEBLA","HUAUCHINANGO","LOMAS DE ZACAMILA","PU.HU.LD"
"323","PUEBLA","HUAUCHINANGO","RANCHO VIEJO CONTRI CLUB","PU.HU.RA"
"324","PUEBLA","HUAUCHINANGO","VIMA","PU.HU.VM"
"325","PUEBLA","HUAUCHINANGO","BENITO JUAREZ","PU.HU.BN"
"326","PUEBLA","HUAUCHINANGO","RANCHO VIEJO RESIDENCIAL COUNTRY CLUB","PU.HU.RN"
"327","PUEBLA","HUAUCHINANGO","ZAHUINCO","PU.HU.ZZ"
"328","PUEBLA","HUAUCHINANGO","LAS FLORES","PU.HU.LF"
"329","PUEBLA","HUAUCHINANGO","LOMAS DEL BOSQUE","PU.HU.LE"
"330","PUEBLA","HUAUCHINANGO","XALTEPEC","PU.HU.XX"
"331","PUEBLA","HUAUCHINANGO","GUADALUPE VICTORIA","PU.HU.GG"
"332","PUEBLA","HUAUCHINANGO","LINDA VISTA","PU.HU.LI"
"333","PUEBLA","HUAUCHINANGO","LOS GIRASOLES","PU.HU.LG"
"334","PUEBLA","HUAUCHINANGO","PEMEX 2","PU.HU.PM"
"335","PUEBLA","HUAUCHINANGO","LA PALPA II","PU.HU.LB"
"336","PUEBLA","JUAN GALINDO","JUAREZ","PU.JU.JJ"
"337","PUEBLA","HUAUCHINANGO","EL OCOTAL","PU.HU.ET"
"338","PUEBLA","HUAUCHINANGO","LA GUADALUPE","PU.HU.LU"
"339","PUEBLA","HUAUCHINANGO","5 DE OCTUBRE","PU.HU.5E"
"340","PUEBLA","HUAUCHINANGO","PIEDRAS PINTADAS","PU.HU.PI"
"341","PUEBLA","HUAUCHINANGO","LA PARTADA","PU.HU.LT"
"342","PUEBLA","HUAUCHINANGO","DE SANTIAGO","PU.HU.DE"
"343","PUEBLA","JUAN GALINDO","HIDALGO","PU.JU.HH"
"344","PUEBLA","JUAN GALINDO","LOS ALPES","PU.JU.LL"
"345","PUEBLA","JUAN GALINDO","MORELOS","PU.JU.MM"
"346","PUEBLA","JUAN GALINDO","NUEVO NECAXA","PU.JU.NN"
"347","PUEBLA","JUAN GALINDO","AGUA AZUL","PU.JU.AA"
"348","PUEBLA","HUAUCHINANGO","EL MIRADOR","PU.HU.EM"
"349","PUEBLA","HUAUCHINANGO","SAN ANGEL","PU.HU.SA"
"350","PUEBLA","ZIHUATEUTLA","CERRO VERDE","PU.ZI.CC"
"351","PUEBLA","HUAUCHINANGO","QUETZALCOATL","PU.HU.QQ"
"352","PUEBLA","JOPALA","SATASKAUATL","PU.JO.SS"
"353","PUEBLA","JOPALA","BUGAMBILIAS","PU.JO.BB"
"354","PUEBLA","JOPALA","JOPALA","PU.JO.JJ"
"355","PUEBLA","JOPALA","BUENOS AIRES","PU.JO.BU"
"356","PUEBLA","JOPALA","CHICONTLA","PU.JO.CC"
"357","PUEBLA","JOPALA","SAN ANTONIO","PU.JO.SA"
"358","PUEBLA","HUAUCHINANGO","LA JOYA","PU.HU.LJ"
"359","PUEBLA","ZIHUATEUTLA","NUEVA","PU.ZI.NN"
"360","PUEBLA","JUAN GALINDO","NECAXA","PU.JU.NE"
"361","PUEBLA","JOPALA","5 DE OCTUBRE","PU.JO.5D"
"362","PUEBLA","JOPALA","SAN FRANCISCO","PU.JO.SF"
"363","PUEBLA","JOPALA","EL BARRIO ALTO","PU.JO.EB"
"364","PUEBLA","JOPALA","TLAOLANTONGO","PU.JO.TT"
"365","PUEBLA","JOPALA","RANCHO NUEVO","PU.JO.RR"
"366","PUEBLA","HUAUCHINANGO","EL LLANO","PU.HU.EL"
"367","PUEBLA","JOPALA","CUAMAXALCO","PU.JO.CU"
"368","PUEBLA","HUAUCHINANGO","CHAPULTEPEC","PU.HU.CH"
"369","PUEBLA","HUAUCHINANGO","SAN JUAN","PU.HU.SJ"
"370","PUEBLA","HUAUCHINANGO","LOS CIEN","PU.HU.LN"
"371","PUEBLA","HUAUCHINANGO","SANTA CRUZ","PU.HU.SR"
"372","PUEBLA","HUAUCHINANGO","GUADALUPE","PU.HU.GU"
"373","PUEBLA","HUAUCHINANGO","LA LIBERTAD","PU.HU.LK"
"374","PUEBLA","HUAUCHINANGO","DE TEPEXICOTE","PU.HU.DT"
"375","PUEBLA","HUAUCHINANGO","EL POTRO","PU.HU.ER"
"376","PUEBLA","HUAUCHINANGO","VALLE FENIX","PU.HU.VA"
"377","PUEBLA","HUAUCHINANGO","RANCHO VIEJO ZACAMILA","PU.HU.RC"
"378","PUEBLA","HUAUCHINANGO","EMILIANO ZAPATA","PU.HU.EE"
"379","PUEBLA","HUAUCHINANGO","MIGUEL HIDALGO","PU.HU.MI"
"380","PUEBLA","HUAUCHINANGO","ATZOPIC","PU.HU.AT"
"381","PUEBLA","HUAUCHINANGO","JAZMINES","PU.HU.JZ"
"382","PUEBLA","HUAUCHINANGO","DE LOS ELECTRICISTAS","PU.HU.DL"
"383","PUEBLA","HUAUCHINANGO","INFONAVIT","PU.HU.IN"
"384","PUEBLA","HUAUCHINANGO","FOVISSSTE","PU.HU.FF"
"385","PUEBLA","HUAUCHINANGO","SECCION 39","PU.HU.SS"
"386","PUEBLA","HUAUCHINANGO","FSTSE","PU.HU.FS"
"387","PUEBLA","HUAUCHINANGO","VALLE DEL RINCON","PU.HU.VL"
"388","PUEBLA","HUAUCHINANGO","3 N","PU.HU.3N"
"389","PUEBLA","HUAUCHINANGO","CUACUILA","PU.HU.CA"
"390","PUEBLA","HUAUCHINANGO","LA VILLA","PU.HU.LV"
"391","PUEBLA","HUAUCHINANGO","LOS CARACOLES","PU.HU.LQ"
"392","PUEBLA","ZIHUATEUTLA","FINCA EL SALTO","PU.ZI.FF"
"393","PUEBLA","ZIHUATEUTLA","FINCA QUINTO PATIO","PU.ZI.FI"
"394","PUEBLA","ZIHUATEUTLA","FINCA SAN PATRICIO","PU.ZI.FN"
"395","PUEBLA","ZIHUATEUTLA","NUEVO PROGRESO","PU.ZI.NU"
"396","PUEBLA","ZIHUATEUTLA","EL PIÑAL","PU.ZI.EP"
"397","PUEBLA","ZIHUATEUTLA","EL MAMEY","PU.ZI.EM"
"398","PUEBLA","ZIHUATEUTLA","FINCA CONCEPCION","PU.ZI.FC"
"399","PUEBLA","ZIHUATEUTLA","LA UNION","PU.ZI.LU"
"400","PUEBLA","HUAUCHINANGO","LOS ANGELES","PU.HU.LW"
"401","PUEBLA","HUAUCHINANGO","CARMEN SERDAN","PU.HU.CR"
"402","PUEBLA","HUAUCHINANGO","LUIS DONALDO COLOSIO","PU.HU.LX"
"403","PUEBLA","HUAUCHINANGO","BARRIO LOMAS 2","PU.HU.BM"
"404","PUEBLA","ZIHUATEUTLA","LA CUMBRE DE CUANEPIXCA","PU.ZI.LC"
"405","PUEBLA","HUAUCHINANGO","CATALINA","PU.HU.CT"
"406","PUEBLA","HUAUCHINANGO","LOMAS DEL RINCON","PU.HU.LY"
"407","PUEBLA","HUAUCHINANGO","EL AHUACATAL","PU.HU.EA"
"408","PUEBLA","HUAUCHINANGO","ROSA LAURA ROJAS DE COLOSIO","PU.HU.RO"
"409","PUEBLA","HUAUCHINANGO","INSURGENTES","PU.HU.IS"
"410","PUEBLA","HUAUCHINANGO","RINCON DE LA CRUZ","PU.HU.RD"
"411","PUEBLA","ZIHUATEUTLA","TECPATLAN","PU.ZI.TT"
"412","PUEBLA","HUAUCHINANGO","LA AMISTAD","PU.HU.LZ"
"413","PUEBLA","ZIHUATEUTLA","OCOMANTLA","PU.ZI.OO"
"414","PUEBLA","HUAUCHINANGO","LA ESTRELLA","PU.HU.AE"
"415","PUEBLA","HUAUCHINANGO","OZOMATLAN","PU.HU.OO"
"416","PUEBLA","HUAUCHINANGO","UNIDAD HABITACIONAL MAGISTERIAL DEL MILENIO","PU.HU.UU"
"417","PUEBLA","HUAUCHINANGO","HUAYATLACO","PU.HU.HU"
"418","PUEBLA","ZIHUATEUTLA","TENANGUITO","PU.ZI.TE"
"419","PUEBLA","HUAUCHINANGO","NUEVO AMANECER","PU.HU.NN"
