"","Estado","Municipio","Colonia","filteredColonia","firstName","secName","region"
"1337","Puebla","San Andrés Cholula","Arcángeles de Morillotla","ARCANGELESDEMORILLOTLA","ARC","ARCANGELESDEMORILLOTLA","PU.SA"
"1338","Puebla","San Andrés Cholula","Ángeles de Morillotla","ANGELESDEMORILLOTLA","ANG","ANGELESDEMORILLOTLA","PU.SA"
"1339","Puebla","San Andrés Cholula","Villas Mirage","VILLASMIRAGE","VIL","VILLASMIRAGE","PU.SA"
"1340","Puebla","San Andrés Cholula","Arcángeles Xaltepec","ARCANGELESXALTEPEC","ARC","ARCANGELESXALTEPEC","PU.SA"
"1341","Puebla","San Andrés Cholula","San Martinito","SANMARTINITO","SAN","MARTINITO","PU.SA"
"1342","Puebla","San Andrés Cholula","Ángeles","ANGELES","ANG","ANGELES","PU.SA"
"1343","Puebla","San Andrés Cholula","Oyametl","OYAMETL","OYA","OYAMETL","PU.SA"
"1344","Puebla","San Andrés Cholula","Rinconada de la Fortuna","RINCONADADELAFORTUNA","RIN","RINCONADADELAFORTUNA","PU.SA"
"1346","Puebla","San Andrés Cholula","La Viga","LAVIGA","LAV","VIGA","PU.SA"
"1347","Puebla","San Andrés Cholula","Villa Floresta","VILLAFLORESTA","VIL","VILLAFLORESTA","PU.SA"
"1348","Puebla","San Andrés Cholula","Paseos de San Andrés","PASEOSDESANANDRES","PAS","PASEOSDESANANDRES","PU.SA"
"1349","Puebla","San Andrés Cholula","El Molinito","ELMOLINITO","ELM","MOLINITO","PU.SA"
"1350","Puebla","San Andrés Cholula","Misión de San Martinito","MISIONDESANMARTINITO","MIS","MISIONDESANMARTINITO","PU.SA"
"1351","Puebla","San Andrés Cholula","Villas Orión II","VILLASORIONII","VIL","VILLASORIONII","PU.SA"
"1352","Puebla","San Andrés Cholula","Paseos del Ángel","PASEOSDELANGEL","PAS","PASEOSDELANGEL","PU.SA"
"1353","Puebla","San Andrés Cholula","Atlixcayotl 2000","ATLIXCAYOTL","ATL","ATLIXCAYOTL","PU.SA"
"1354","Puebla","San Andrés Cholula","Molino Viejo","MOLINOVIEJO","MOL","MOLINOVIEJO","PU.SA"
"1355","Puebla","San Andrés Cholula","Las Mercedes","LASMERCEDES","LAS","SMERCEDES","PU.SA"
"1356","Puebla","San Andrés Cholula","Mayaquen","MAYAQUEN","MAY","MAYAQUEN","PU.SA"
"1357","Puebla","San Andrés Cholula","Santa Fe","SANTAFE","SAN","FE","PU.SA"
"1358","Puebla","San Andrés Cholula","Orión","ORION","ORI","ORION","PU.SA"
"1359","Puebla","San Andrés Cholula","Villas Orión","VILLASORION","VIL","VILLASORION","PU.SA"
"1360","Puebla","San Andrés Cholula","Lyra","LYRA","LYR","LYRA","PU.SA"
"1361","Puebla","San Andrés Cholula","Ex-Hacienda Cortijo de San Martinito","EXHACIENDACORTIJODESANMARTINITO","EXH","EXHACIENDACORTIJODESANMARTINITO","PU.SA"
"1362","Puebla","San Andrés Cholula","Rincón de Ángeles","RINCONDEANGELES","RIN","RINCONDEANGELES","PU.SA"
"1363","Puebla","San Andrés Cholula","Villa de los Ángeles II","VILLADELOSANGELESII","VIL","VILLADELOSANGELESII","PU.SA"
"1364","Puebla","San Andrés Cholula","Gobernadores","GOBERNADORES","GOB","GOBERNADORES","PU.SA"
"1365","Puebla","San Andrés Cholula","Magisterio 2000 II","MAGISTERIOII","MAG","MAGISTERIOII","PU.SA"
"1366","Puebla","San Andrés Cholula","Real de Santa Clara I","REALDESANTACLARAI","REA","REALDESANTACLARAI","PU.SA"
"1367","Puebla","San Andrés Cholula","Real de Santa Clara II","REALDESANTACLARAII","REA","REALDESANTACLARAII","PU.SA"
"1368","Puebla","San Andrés Cholula","La Fortuna","LAFORTUNA","LAF","FORTUNA","PU.SA"
"1369","Puebla","San Andrés Cholula","Mira","MIRA","MIR","MIRA","PU.SA"
"1370","Puebla","San Andrés Cholula","Villa de los Angeles I","VILLADELOSANGELESI","VIL","VILLADELOSANGELESI","PU.SA"
"1371","Puebla","San Andrés Cholula","Las Animas","LASANIMAS","LAS","IMAS","PU.SA"
"1372","Puebla","San Andrés Cholula","Ex-Hacienda Concepción Morillotla","EXHACIENDACONCEPCIONMORILLOTLA","EXH","EXHACIENDACONCEPCIONMORILLOTLA","PU.SA"
"1373","Puebla","San Andrés Cholula","Geovillas Santa Clara Sección I y II","GEOVILLASSANTACLARASECCIONIYII","GEO","GEOVILLASSANTACLARASECCIONIYII","PU.SA"
"1374","Puebla","San Andrés Cholula","Parque Victoria","PARQUEVICTORIA","PAR","PARQUEVICTORIA","PU.SA"
"1375","Puebla","San Andrés Cholula","Vista Marques","VISTAMARQUES","VIS","VISTAMARQUES","PU.SA"
"1376","Puebla","San Andrés Cholula","Parque Terranova","PARQUETERRANOVA","PAR","PARQUETERRANOVA","PU.SA"
"1377","Puebla","San Andrés Cholula","Parque de la Castellana","PARQUEDELACASTELLANA","PAR","PARQUEDELACASTELLANA","PU.SA"
"1378","Puebla","San Andrés Cholula","Parque de la Plata","PARQUEDELAPLATA","PAR","PARQUEDELAPLATA","PU.SA"
"1379","Puebla","San Andrés Cholula","Parque el Nilo","PARQUEELNILO","PAR","PARQUEELNILO","PU.SA"
"1380","Puebla","San Andrés Cholula","Puebla Blanca","PUEBLABLANCA","PUE","PUEBLABLANCA","PU.SA"
"1381","Puebla","San Andrés Cholula","El Deseo","ELDESEO","ELD","DESEO","PU.SA"
"1382","Puebla","San Andrés Cholula","Parque el Cairo","PARQUEELCAIRO","PAR","PARQUEELCAIRO","PU.SA"
"1383","Puebla","San Andrés Cholula","Parque Veneto","PARQUEVENETO","PAR","PARQUEVENETO","PU.SA"
"1384","Puebla","San Andrés Cholula","San Luis","SANLUIS","SAN","LUIS","PU.SA"
"1386","Puebla","San Andrés Cholula","Xicotzingo","XICOTZINGO","XIC","XICOTZINGO","PU.SA"
"1387","Puebla","San Andrés Cholula","San Antonio Cacalotepec","SANANTONIOCACALOTEPEC","SAN","ANTONIOCACALOTEPEC","PU.SA"
"1388","Puebla","San Andrés Cholula","San Diego","SANDIEGO","SAN","DIEGO","PU.SA"
"1389","Puebla","San Andrés Cholula","Galeotitla","GALEOTITLA","GAL","GALEOTITLA","PU.SA"
"1390","Puebla","San Andrés Cholula","San Juan","SANJUAN","SAN","JUAN","PU.SA"
"1391","Puebla","San Andrés Cholula","Santa María Acuyah 1","SANTAMARIAACUYAH","SAN","MARIAACUYAH","PU.SA"
"1392","Puebla","San Andrés Cholula","Vista Real del Sur","VISTAREALDELSUR","VIS","VISTAREALDELSUR","PU.SA"
"1393","Puebla","San Andrés Cholula","El Secreto","ELSECRETO","ELS","SECRETO","PU.SA"
"1394","Puebla","San Andrés Cholula","Lomas de Angelópolis","LOMASDEANGELOPOLIS","LOM","LOMASDEANGELOPOLIS","PU.SA"
"1395","Puebla","San Andrés Cholula","La Vista Contry Club","LAVISTACONTRYCLUB","LAV","VISTACONTRYCLUB","PU.SA"
"1396","Puebla","San Andrés Cholula","Lomas de Angelópolis II","LOMASDEANGELOPOLISII","LOM","LOMASDEANGELOPOLISII","PU.SA"
"1397","Puebla","San Andrés Cholula","Lomas de Angelópolis Privanza","LOMASDEANGELOPOLISPRIVANZA","LOM","LOMASDEANGELOPOLISPRIVANZA","PU.SA"
"1398","Puebla","San Andrés Cholula","Valle Real","VALLEREAL","VAL","VALLEREAL","PU.SA"
"1399","Puebla","San Andrés Cholula","Rincón de los Reyes","RINCONDELOSREYES","RIN","RINCONDELOSREYES","PU.SA"
"1400","Puebla","San Andrés Cholula","Alta Vista","ALTAVISTA","ALT","ALTAVISTA","PU.SA"
"1401","Puebla","San Andrés Cholula","Vista Real","VISTAREAL","VIS","VISTAREAL","PU.SA"
"1402","Puebla","San Andrés Cholula","Puerta San Rafael","PUERTASANRAFAEL","PUE","PUERTASANRAFAEL","PU.SA"
"1403","Puebla","San Andrés Cholula","San Rafael Comac","SANRAFAELCOMAC","SAN","RAFAELCOMAC","PU.SA"
"1404","Puebla","San Andrés Cholula","Santa María Tonantzintla","SANTAMARIATONANTZINTLA","SAN","MARIATONANTZINTLA","PU.SA"
"1405","Puebla","San Andrés Cholula","San Isidro","SANISIDRO","SAN","ISIDRO","PU.SA"
"1406","Puebla","San Andrés Cholula","La Candelaria","LACANDELARIA","LAC","CANDELARIA","PU.SA"
"1407","Puebla","San Andrés Cholula","La Purísima","LAPURISIMA","LAP","PURISIMA","PU.SA"
"1408","Puebla","San Andrés Cholula","La Misión","LAMISION","LAM","MISION","PU.SA"
"1411","Puebla","San Andrés Cholula","Santiago","SANTIAGO","SAN","TIAGO","PU.SA"
"1412","Puebla","San Andrés Cholula","Santa Maria Acuyah","SANTAMARIAACUYAH","SAN","MARIAACUYAH","PU.SA"
"1413","Puebla","San Andrés Cholula","San Francisco Acatepec","SANFRANCISCOACATEPEC","SAN","FRANCISCOACATEPEC","PU.SA"
"1416","Puebla","San Andrés Cholula","San Pedro","SANPEDRO","SAN","PEDRO","PU.SA"
"1417","Puebla","San Andrés Cholula","Texcoco","TEXCOCO","TEX","TEXCOCO","PU.SA"
"1418","Puebla","San Andrés Cholula","Saltepehz","SALTEPEHZ","SAL","SALTEPEHZ","PU.SA"
"1419","Puebla","San Andrés Cholula","San Luis Tehuiloyocan","SANLUISTEHUILOYOCAN","SAN","LUISTEHUILOYOCAN","PU.SA"
"1420","Puebla","San Andrés Cholula","Eccehomo","ECCEHOMO","ECC","ECCEHOMO","PU.SA"
"1421","Puebla","San Andrés Cholula","De Jesús","DEJESUS","DEJ","DEJESUS","PU.SA"
"1422","Puebla","San Andrés Cholula","San Salvador","SANSALVADOR","SAN","SALVADOR","PU.SA"
"1423","Puebla","San Andrés Cholula","Santo Entierro","SANTOENTIERRO","SAN","ENTIERRO","PU.SA"
"1424","Puebla","Ocoyucan","Francisco Sarabia","FRANCISCOSARABIA","FRA","FRANCISCOSARABIA","PU.OC"
"1425","Puebla","Ocoyucan","Santa Clara Ocoyucan","SANTACLARAOCOYUCAN","SAN","CLARAOCOYUCAN","PU.OC"
"1426","Puebla","Ocoyucan","San Bernardino Chalchihuapan","SANBERNARDINOCHALCHIHUAPAN","SAN","BERNARDINOCHALCHIHUAPAN","PU.OC"
"1427","Puebla","Ocoyucan","Santa María Malacatepec","SANTAMARIAMALACATEPEC","SAN","MARIAMALACATEPEC","PU.OC"
"1428","Puebla","Ocoyucan","San Bernabe Temoxtitla","SANBERNABETEMOXTITLA","SAN","BERNABETEMOXTITLA","PU.OC"
"1429","Puebla","Ocoyucan","Emilio Portes Gil","EMILIOPORTESGIL","EMI","EMILIOPORTESGIL","PU.OC"
"1430","Puebla","Ocoyucan","Santiago Coltzingo","SANTIAGOCOLTZINGO","SAN","TIAGOCOLTZINGO","PU.OC"
"1431","Puebla","Ocoyucan","Santa Martha Hidalgo","SANTAMARTHAHIDALGO","SAN","MARTHAHIDALGO","PU.OC"
"1432","Puebla","Ocoyucan","La Pastoría","LAPASTORIA","LAP","PASTORIA","PU.OC"
"1433","Puebla","Puebla","San Miguel Canoa","SANMIGUELCANOA","SAN","MIGUELCANOA","PU.PU"
"1434","Puebla","Puebla","San Miguel Espejo","SANMIGUELESPEJO","SAN","MIGUELESPEJO","PU.PU"
"1435","Puebla","Puebla","San Pedro Zacachimalpa","SANPEDROZACACHIMALPA","SAN","PEDROZACACHIMALPA","PU.PU"
"1436","Puebla","Puebla","Oasis Valsequillo","OASISVALSEQUILLO","OAS","OASISVALSEQUILLO","PU.PU"
"1437","Puebla","Puebla","La Tepesilera (Quinta María Isabel)","LATEPESILERAQUINTAMARIAISABEL","LAT","TEPESILERAQUINTAMARIAISABEL","PU.PU"
"1438","Puebla","Puebla","Ladera del Coral","LADERADELCORAL","LAD","DERADELCORAL","PU.PU"
"1439","Puebla","Puebla","San Juan Soto","SANJUANSOTO","SAN","JUANSOTO","PU.PU"
"1440","Puebla","Puebla","Los Cantiles","LOSCANTILES","LOS","LOSCANTILES","PU.PU"
"1441","Puebla","Puebla","San Andrés Azumiatla","SANANDRESAZUMIATLA","SAN","ANDRESAZUMIATLA","PU.PU"
"1442","Puebla","Puebla","Los Ángeles Tetela","LOSANGELESTETELA","LOS","LOSANGELESTETELA","PU.PU"
"1443","Puebla","Puebla","Toluquilla","TOLUQUILLA","TOL","TOLUQUILLA","PU.PU"
"1444","Puebla","Puebla","Tacumatla","TACUMATLA","TAC","TACUMATLA","PU.PU"
"1445","Puebla","Puebla","San Baltazar Tetela","SANBALTAZARTETELA","SAN","BALTAZARTETELA","PU.PU"
"1446","Puebla","Puebla","Santa María de Guadalupe Tecola","SANTAMARIADEGUADALUPETECOLA","SAN","MARIADEGUADALUPETECOLA","PU.PU"
"1447","Puebla","Puebla","Santa Cruz Ixtla","SANTACRUZIXTLA","SAN","CRUZIXTLA","PU.PU"
"1448","Puebla","Puebla","Santa Cruz Ixtla Sur","SANTACRUZIXTLASUR","SAN","CRUZIXTLASUR","PU.PU"
"1449","Puebla","Puebla","Xacxamayo","XACXAMAYO","XAC","XACXAMAYO","PU.PU"
"1450","Puebla","Puebla","San Buenavista Tetela","SANBUENAVISTATETELA","SAN","BUENAVISTATETELA","PU.PU"
"1451","Puebla","Puebla","San José Xaxamayo","SANJOSEXAXAMAYO","SAN","JOSEXAXAMAYO","PU.PU"
"1452","Puebla","Puebla","La Paz Tlaxcolpan","LAPAZTLAXCOLPAN","LAP","PAZTLAXCOLPAN","PU.PU"
"1453","Puebla","Puebla","San José del Rincón","SANJOSEDELRINCON","SAN","JOSEDELRINCON","PU.PU"
"1454","Puebla","Puebla","Libertad Tecola","LIBERTADTECOLA","LIB","LIBERTADTECOLA","PU.PU"
"1455","Puebla","Puebla","San José el Aguacate","SANJOSEELAGUACATE","SAN","JOSEELAGUACATE","PU.PU"
"1456","Puebla","Puebla","Santa María Tzocuilac la Cantera","SANTAMARIATZOCUILACLACANTERA","SAN","MARIATZOCUILACLACANTERA","PU.PU"
"1457","Puebla","Amozoc","Santo Ángel","SANTOANGEL","SAN","ANGEL","PU.AM"
"1458","Puebla","Amozoc","San José de las Flores","SANJOSEDELASFLORES","SAN","JOSEDELASFLORES","PU.AM"
"1459","Puebla","Amozoc","De Santiago","DESANTIAGO","DES","DESANTIAGO","PU.AM"
"1460","Puebla","Amozoc","Las Cruces","LASCRUCES","LAS","SCRUCES","PU.AM"
"1461","Puebla","Amozoc","La Cruz","LACRUZ","LAC","CRUZ","PU.AM"
"1462","Puebla","Amozoc","San Miguel Cuautenco","SANMIGUELCUAUTENCO","SAN","MIGUELCUAUTENCO","PU.AM"
"1463","Puebla","Amozoc","La Cruz II","LACRUZII","LAC","CRUZII","PU.AM"
"1464","Puebla","Amozoc","Vallarta","VALLARTA","VAL","VALLARTA","PU.AM"
"1465","Puebla","Amozoc","Concepción Capulac","CONCEPCIONCAPULAC","CON","CONCEPCIONCAPULAC","PU.AM"
"1466","Puebla","Amozoc","20 de Noviembre","DENOVIEMBRE","DEN","DENOVIEMBRE","PU.AM"
"1467","Puebla","Amozoc","San Andrés las Vegas","SANANDRESLASVEGAS","SAN","ANDRESLASVEGAS","PU.AM"
"1468","Puebla","Amozoc","Pinos del Sur","PINOSDELSUR","PIN","PINOSDELSUR","PU.AM"
"1469","Puebla","Amozoc","La Victoria","LAVICTORIA","LAV","VICTORIA","PU.AM"
"1470","Puebla","Amozoc","Villas Amozoc","VILLASAMOZOC","VIL","VILLASAMOZOC","PU.AM"
"1471","Puebla","Amozoc","San Matias Buenavista","SANMATIASBUENAVISTA","SAN","MATIASBUENAVISTA","PU.AM"
"1472","Puebla","Amozoc","El Carmen","ELCARMEN","ELC","CARMEN","PU.AM"
"1473","Puebla","Amozoc","San Juan de los Lagos","SANJUANDELOSLAGOS","SAN","JUANDELOSLAGOS","PU.AM"
"1474","Puebla","Amozoc","Los Duraznos","LOSDURAZNOS","LOS","LOSDURAZNOS","PU.AM"
"1475","Puebla","Amozoc","Vallartito","VALLARTITO","VAL","VALLARTITO","PU.AM"
"1476","Puebla","Amozoc","San José Victoria","SANJOSEVICTORIA","SAN","JOSEVICTORIA","PU.AM"
"1477","Puebla","Amozoc","Las Animas","LASANIMAS","LAS","IMAS","PU.AM"
"1478","Puebla","Amozoc","Jardines de Amozoc","JARDINESDEAMOZOC","JAR","JARDINESDEAMOZOC","PU.AM"
"1479","Puebla","Amozoc","Amozoc Centro","AMOZOCCENTRO","AMO","AMOZOCCENTRO","PU.AM"
"1480","Puebla","Amozoc","San Antonio","SANANTONIO","SAN","ANTONIO","PU.AM"
"1481","Puebla","Amozoc","San José la Laguna","SANJOSELALAGUNA","SAN","JOSELALAGUNA","PU.AM"
"1483","Puebla","Amozoc","Rinconada de San Matias","RINCONADADESANMATIAS","RIN","RINCONADADESANMATIAS","PU.AM"
"1484","Puebla","Amozoc","San José de los Encinos","SANJOSEDELOSENCINOS","SAN","JOSEDELOSENCINOS","PU.AM"
"1485","Puebla","Amozoc","Sagrada Familia","SAGRADAFAMILIA","SAG","SAGRADAFAMILIA","PU.AM"
"1486","Puebla","Amozoc","Mi Hogar la Asunción","MIHOGARLAASUNCION","MIH","MIHOGARLAASUNCION","PU.AM"
"1487","Puebla","Amozoc","San Nicolás","SANNICOLAS","SAN","NICOLAS","PU.AM"
"1488","Puebla","Amozoc","Los Álamos","LOSALAMOS","LOS","LOSALAMOS","PU.AM"
"1489","Puebla","Amozoc","La Cantera","LACANTERA","LAC","CANTERA","PU.AM"
"1490","Puebla","Amozoc","Benito Juárez","BENITOJUAREZ","BEN","BENITOJUAREZ","PU.AM"
"1491","Puebla","Amozoc","Los Pinos","LOSPINOS","LOS","LOSPINOS","PU.AM"
"1492","Puebla","Amozoc","Maestro Samuel Joaquín Flores","MAESTROSAMUELJOAQUINFLORES","MAE","MAESTROSAMUELJOAQUINFLORES","PU.AM"
"1493","Puebla","Amozoc","La Venta","LAVENTA","LAV","VENTA","PU.AM"
"1495","Puebla","Amozoc","Ignacio Zaragoza","IGNACIOZARAGOZA","IGN","IGNACIOZARAGOZA","PU.AM"
"1496","Puebla","Amozoc","San Mateo","SANMATEO","SAN","MATEO","PU.AM"
"1497","Puebla","Amozoc","José Lino Miguel López de la Rosa","JOSELINOMIGUELLOPEZDELAROSA","JOS","JOSELINOMIGUELLOPEZDELAROSA","PU.AM"
"1498","Puebla","Amozoc","Ex-Hacienda de Cocepción Capulac","EXHACIENDADECOCEPCIONCAPULAC","EXH","EXHACIENDADECOCEPCIONCAPULAC","PU.AM"
"1499","Puebla","Amozoc","San Jacinto","SANJACINTO","SAN","JACINTO","PU.AM"
"1500","Puebla","Amozoc","El Esfuerzo","ELESFUERZO","ELE","ESFUERZO","PU.AM"
"1501","Puebla","Amozoc","San José de los Ángeles Kilómetro 22","SANJOSEDELOSANGELESKILOMETRO","SAN","JOSEDELOSANGELESKILOMETRO","PU.AM"
"1502","Puebla","Amozoc","San Salvador Tepalcayuca","SANSALVADORTEPALCAYUCA","SAN","SALVADORTEPALCAYUCA","PU.AM"
"1503","Puebla","Amozoc","La Laguna","LALAGUNA","LAL","LAGUNA","PU.AM"
"1504","Puebla","Amozoc","La Poza","LAPOZA","LAP","POZA","PU.AM"
"1506","Puebla","Amozoc","La Ocotera","LAOCOTERA","LAO","OCOTERA","PU.AM"
"1507","Puebla","Amozoc","El Tepeyac","ELTEPEYAC","ELT","TEPEYAC","PU.AM"
"1508","Puebla","Amozoc","Guadalupe Victoria (Guadalupe del Moral)","GUADALUPEVICTORIAGUADALUPEDELMORAL","GUA","GUADALUPEVICTORIAGUADALUPEDELMORAL","PU.AM"
"1509","Puebla","Amozoc","Campestre Haras","CAMPESTREHARAS","CAM","CAMPESTREHARAS","PU.AM"
"1510","Puebla","Amozoc","Ampliación San Lorenzo","AMPLIACIONSANLORENZO","AMP","AMPLIACIONSANLORENZO","PU.AM"
"1511","Puebla","Amozoc","Chachapa","CHACHAPA","CHA","CHACHAPA","PU.AM"
"1512","Puebla","Amozoc","SIGNORET","SIGNORET","SIG","SIGNORET","PU.AM"
"1513","Puebla","Amozoc","San Mateo Mendizábal","SANMATEOMENDIZABAL","SAN","MATEOMENDIZABAL","PU.AM"
"1514","Puebla","Amozoc","San Juan 3a. Sección","SANJUANASECCION","SAN","JUANASECCION","PU.AM"
"1515","Puebla","Amozoc","Arenal","ARENAL","ARE","ARENAL","PU.AM"
"1516","Puebla","Amozoc","Linda Vista","LINDAVISTA","LIN","LINDAVISTA","PU.AM"
"1517","Puebla","Amozoc","San Pedro","SANPEDRO","SAN","PEDRO","PU.AM"
"1518","Puebla","Amozoc","Guadalupe","GUADALUPE","GUA","GUADALUPE","PU.AM"
"1519","Puebla","Amozoc","San Martín","SANMARTIN","SAN","MARTIN","PU.AM"
"1520","Puebla","Amozoc","Agua Santa","AGUASANTA","AGU","AGUASANTA","PU.AM"
"1521","Puebla","Amozoc","21 de Marzo","DEMARZO","DEM","DEMARZO","PU.AM"
"1522","Puebla","Amozoc","San Juan","SANJUAN","SAN","JUAN","PU.AM"
"1523","Puebla","Amozoc","El Naranjo","ELNARANJO","ELN","NARANJO","PU.AM"
"1524","Puebla","Amozoc","Azteca","AZTECA","AZT","AZTECA","PU.AM"
"1525","Puebla","Amozoc","San Lorenzo","SANLORENZO","SAN","LORENZO","PU.AM"
"1526","Puebla","Amozoc","Arboledas de San Lorenzo","ARBOLEDASDESANLORENZO","ARB","ARBOLEDASDESANLORENZO","PU.AM"
"1527","Puebla","Amozoc","Bugambilias","BUGAMBILIAS","BUG","BUGAMBILIAS","PU.AM"
"1528","Puebla","Amozoc","San Diego Icatepec 3a. Sección","SANDIEGOICATEPECASECCION","SAN","DIEGOICATEPECASECCION","PU.AM"
"1529","Puebla","Amozoc","La Presa","LAPRESA","LAP","PRESA","PU.AM"
"1530","Puebla","Amozoc","San Diego Icatepec 1a. Sección","SANDIEGOICATEPECASECCION","SAN","DIEGOICATEPECASECCION","PU.AM"
"1531","Puebla","Amozoc","Colosio","COLOSIO","COL","COLOSIO","PU.AM"
"1532","Puebla","Amozoc","Santa Cruz Xonacatepec","SANTACRUZXONACATEPEC","SAN","CRUZXONACATEPEC","PU.AM"
"1533","Puebla","Amozoc","San Diego Icatepec 2a. Sección","SANDIEGOICATEPECASECCION","SAN","DIEGOICATEPECASECCION","PU.AM"
"1534","Puebla","Amozoc","INFONAVIT Colosio","INFONAVITCOLOSIO","INF","INFONAVITCOLOSIO","PU.AM"
"1536","Puebla","Amozoc","San Diego Icatepec 4a. Sección","SANDIEGOICATEPECASECCION","SAN","DIEGOICATEPECASECCION","PU.AM"
"1537","Puebla","Amozoc","Artículo 123","ARTICULO","ART","ARTICULO","PU.AM"
"1538","Puebla","Amozoc","Casa Blanca","CASABLANCA","CAS","CASABLANCA","PU.AM"
"1539","Puebla","Amozoc","Bosque de Cuauhyocan","BOSQUEDECUAUHYOCAN","BOS","BOSQUEDECUAUHYOCAN","PU.AM"
"1540","Puebla","Amozoc","San Bartolo Flor del Bosque","SANBARTOLOFLORDELBOSQUE","SAN","BARTOLOFLORDELBOSQUE","PU.AM"
"1541","Puebla","Amozoc","Flor del Bosque","FLORDELBOSQUE","FLO","FLORDELBOSQUE","PU.AM"
"1542","Puebla","Amozoc","San Ángel","SANANGEL","SAN","ANGEL","PU.AM"
"1543","Puebla","Amozoc","Rincón de los Encinos","RINCONDELOSENCINOS","RIN","RINCONDELOSENCINOS","PU.AM"
"1544","Puebla","Amozoc","Agua Santa II","AGUASANTAII","AGU","AGUASANTAII","PU.AM"
"1545","Puebla","Francisco Z. Mena","Moctezuma","MOCTEZUMA","MOC","MOCTEZUMA","PU.FR"
"1546","Puebla","Francisco Z. Mena","Metlaltoyuca","METLALTOYUCA","MET","METLALTOYUCA","PU.FR"
"1547","Puebla","Francisco Z. Mena","Huitzilac","HUITZILAC","HUI","HUITZILAC","PU.FR"
"1548","Puebla","Francisco Z. Mena","Cerco de Piedra","CERCODEPIEDRA","CER","CERCODEPIEDRA","PU.FR"
"1549","Puebla","Francisco Z. Mena","Salsipuedes","SALSIPUEDES","SAL","SALSIPUEDES","PU.FR"
"1550","Puebla","Francisco Z. Mena","La Pahua","LAPAHUA","LAP","PAHUA","PU.FR"
"1551","Puebla","Francisco Z. Mena","Los Naranjos","LOSNARANJOS","LOS","LOSNARANJOS","PU.FR"
"1552","Puebla","Francisco Z. Mena","Jaltocan","JALTOCAN","JAL","JALTOCAN","PU.FR"
"1553","Puebla","Francisco Z. Mena","Coyolito (El Coyol)","COYOLITOELCOYOL","COY","COYOLITOELCOYOL","PU.FR"
"1554","Puebla","Francisco Z. Mena","Benito Juárez","BENITOJUAREZ","BEN","BENITOJUAREZ","PU.FR"
"1555","Puebla","Francisco Z. Mena","Palma Real de Adentro","PALMAREALDEADENTRO","PAL","PALMAREALDEADENTRO","PU.FR"
"1556","Puebla","Francisco Z. Mena","Plan de Arroyo","PLANDEARROYO","PLA","PLANDEARROYO","PU.FR"
"1557","Puebla","Francisco Z. Mena","Paso del Arroyo","PASODELARROYO","PAS","PASODELARROYO","PU.FR"
"1558","Puebla","Francisco Z. Mena","La Guadalupe","LAGUADALUPE","LAG","GUADALUPE","PU.FR"
"1559","Puebla","Francisco Z. Mena","Las Balsas","LASBALSAS","LAS","SBALSAS","PU.FR"
"1560","Puebla","Francisco Z. Mena","El Tecomate","ELTECOMATE","ELT","TECOMATE","PU.FR"
"1561","Puebla","Francisco Z. Mena","Cerro Altamirano","CERROALTAMIRANO","CER","CERROALTAMIRANO","PU.FR"
"1562","Puebla","Pantepec","Pantepec","PANTEPEC","PAN","PANTEPEC","PU.PA"
"1563","Puebla","Pantepec","Progreso de Allende","PROGRESODEALLENDE","PRO","PROGRESODEALLENDE","PU.PA"
"1564","Puebla","Pantepec","Las Palmas","LASPALMAS","LAS","SPALMAS","PU.PA"
"1565","Puebla","Pantepec","Cañada de Colotla","CANADADECOLOTLA","CAN","CANADADECOLOTLA","PU.PA"
"1566","Puebla","Pantepec","Ejido Cañada Colotla","EJIDOCANADACOLOTLA","EJI","EJIDOCANADACOLOTLA","PU.PA"
"1567","Puebla","Pantepec","Buena Vista","BUENAVISTA","BUE","BUENAVISTA","PU.PA"
"1568","Puebla","Pantepec","Ixtololoya","IXTOLOLOYA","IXT","IXTOLOLOYA","PU.PA"
"1569","Puebla","Pantepec","El Terrero","ELTERRERO","ELT","TERRERO","PU.PA"
"1570","Puebla","Pantepec","El Pozo","ELPOZO","ELP","POZO","PU.PA"
"1571","Puebla","Pantepec","La Ceiba Chica","LACEIBACHICA","LAC","CEIBACHICA","PU.PA"
"1572","Puebla","Pantepec","El Pacífico","ELPACIFICO","ELP","PACIFICO","PU.PA"
"1573","Puebla","Pantepec","Ignacio Zaragoza","IGNACIOZARAGOZA","IGN","IGNACIOZARAGOZA","PU.PA"
"1574","Puebla","Pantepec","Agua Linda","AGUALINDA","AGU","AGUALINDA","PU.PA"
"1575","Puebla","Pantepec","Ameluca","AMELUCA","AME","AMELUCA","PU.PA"
"1576","Puebla","Pantepec","Mecapalapa","MECAPALAPA","MEC","MECAPALAPA","PU.PA"
"1577","Puebla","Venustiano Carranza","Coronel Tito Hernández","CORONELTITOHERNANDEZ","COR","CORONELTITOHERNANDEZ","PU.VE"
"1578","Puebla","Venustiano Carranza","El Encinal","ELENCINAL","ELE","ENCINAL","PU.VE"
